time,afvoer (m3/s),daling gws (m),bodemvocht (mm),neerslagtekort (mm),totaal,grasland,kapitaalintensieve teelten uitgezonderd
2011-09-01,1.06,-0.2962857142857139,,32.8564,,,
2011-09-02,1.01,-0.3064285714285714,,33.8095,,,
2011-09-03,0.92,-0.2964285714285711,,24.6268,,,
2011-09-04,0.99,-0.28414285714285686,,23.7516,,,
2011-09-05,1.59,-0.27257142857142835,,10.389,,,
2011-09-06,1.22,-0.17814285714285688,,10.9551,,,
2011-09-07,3.12,-0.1381428571428567,,3.5518,,,
2011-09-08,3.3,-0.12257142857142853,,4.0518,,,
2011-09-09,2.93,-0.12228571428571414,,-0.34529999999999994,,,
2011-09-10,2.56,-0.14428571428571427,,-0.6732,,,
2011-09-11,2.15,-0.14942857142857147,,0.6171,,,
2011-09-12,2.04,-0.18542857142857144,,1.6171,,,
2011-09-13,1.63,-0.21814285714285667,,3.9170999999999996,,,
2011-09-14,1.38,-0.23928571428571438,,6.4171,,,
2011-09-15,1.2,-0.24114285714285696,,7.4773,,,
2011-09-16,1.11,-0.2547142857142858,,4.165099999999999,,,
2011-09-17,0.97,-0.25428571428571434,,-4.543800000000001,,,
2011-09-18,1.1,-0.22399999999999995,,-3.781900000000001,,,
2011-09-19,2.02,-0.23385714285714254,,-1.981900000000001,,,
2011-09-20,1.38,-0.23314285714285685,,-0.29470000000000107,,,
2011-09-21,1.21,-0.2538571428571429,,1.290399999999999,,,
2011-09-22,1.07,-0.2657142857142855,,2.690399999999999,,,
2011-09-23,0.98,-0.2747142857142856,,4.090399999999999,,,
2011-09-24,0.97,-0.29885714285714265,,6.384199999999998,,,
2011-09-25,0.89,-0.3169999999999999,,8.684199999999997,,,
2011-09-26,0.82,-0.3365714285714288,,10.884199999999996,,,
2011-09-27,0.8,-0.3371428571428567,,12.484199999999996,,,
2011-09-28,0.81,-0.3481428571428569,,14.884199999999996,,,
2011-09-29,0.79,-0.35671428571428543,,17.381399999999996,,,
2011-09-30,0.75,-0.37042857142857105,,19.781399999999994,,,
2011-10-01,,,,,,,
2011-10-02,,,,,,,
2011-10-03,,,,,,,
2011-10-04,,,,,,,
2011-10-05,,,,,,,
2011-10-06,,,,,,,
2011-10-07,,,,,,,
2011-10-08,,,,,,,
2011-10-09,,,,,,,
2011-10-10,,,,,,,
2011-10-11,,,,,,,
2011-10-12,,,,,,,
2011-10-13,,,,,,,
2011-10-14,,,,,,,
2011-10-15,,,,,,,
2011-10-16,,,,,,,
2011-10-17,,,,,,,
2011-10-18,,,,,,,
2011-10-19,,,,,,,
2011-10-20,,,,,,,
2011-10-21,,,,,,,
2011-10-22,,,,,,,
2011-10-23,,,,,,,
2011-10-24,,,,,,,
2011-10-25,,,,,,,
2011-10-26,,,,,,,
2011-10-27,,,,,,,
2011-10-28,,,,,,,
2011-10-29,,,,,,,
2011-10-30,,,,,,,
2011-10-31,,,,,,,
2011-11-01,,,,,,,
2011-11-02,,,,,,,
2011-11-03,,,,,,,
2011-11-04,,,,,,,
2011-11-05,,,,,,,
2011-11-06,,,,,,,
2011-11-07,,,,,,,
2011-11-08,,,,,,,
2011-11-09,,,,,,,
2011-11-10,,,,,,,
2011-11-11,,,,,,,
2011-11-12,,,,,,,
2011-11-13,,,,,,,
2011-11-14,,,,,,,
2011-11-15,,,,,,,
2011-11-16,,,,,,,
2011-11-17,,,,,,,
2011-11-18,,,,,,,
2011-11-19,,,,,,,
2011-11-20,,,,,,,
2011-11-21,,,,,,,
2011-11-22,,,,,,,
2011-11-23,,,,,,,
2011-11-24,,,,,,,
2011-11-25,,,,,,,
2011-11-26,,,,,,,
2011-11-27,,,,,,,
2011-11-28,,,,,,,
2011-11-29,,,,,,,
2011-11-30,,,,,,,
2011-12-01,,,,,,,
2011-12-02,,,,,,,
2011-12-03,,,,,,,
2011-12-04,,,,,,,
2011-12-05,,,,,,,
2011-12-06,,,,,,,
2011-12-07,,,,,,,
2011-12-08,,,,,,,
2011-12-09,,,,,,,
2011-12-10,,,,,,,
2011-12-11,,,,,,,
2011-12-12,,,,,,,
2011-12-13,,,,,,,
2011-12-14,,,,,,,
2011-12-15,,,,,,,
2011-12-16,,,,,,,
2011-12-17,,,,,,,
2011-12-18,,,,,,,
2011-12-19,,,,,,,
2011-12-20,,,,,,,
2011-12-21,,,,,,,
2011-12-22,,,,,,,
2011-12-23,,,,,,,
2011-12-24,,,,,,,
2011-12-25,,,,,,,
2011-12-26,,,,,,,
2011-12-27,,,,,,,
2011-12-28,,,,,,,
2011-12-29,,,,,,,
2011-12-30,,,,,,,
2011-12-31,,,,,,,
2012-01-01,,,,,,,
2012-01-02,,,,,,,
2012-01-03,,,,,,,
2012-01-04,,,,,,,
2012-01-05,,,,,,,
2012-01-06,,,,,,,
2012-01-07,,,,,,,
2012-01-08,,,,,,,
2012-01-09,,,,,,,
2012-01-10,,,,,,,
2012-01-11,,,,,,,
2012-01-12,,,,,,,
2012-01-13,,,,,,,
2012-01-14,,,,,,,
2012-01-15,,,,,,,
2012-01-16,,,,,,,
2012-01-17,,,,,,,
2012-01-18,,,,,,,
2012-01-19,,,,,,,
2012-01-20,,,,,,,
2012-01-21,,,,,,,
2012-01-22,,,,,,,
2012-01-23,,,,,,,
2012-01-24,,,,,,,
2012-01-25,,,,,,,
2012-01-26,,,,,,,
2012-01-27,,,,,,,
2012-01-28,,,,,,,
2012-01-29,,,,,,,
2012-01-30,,,,,,,
2012-01-31,,,,,,,
2012-02-01,,,,,,,
2012-02-02,,,,,,,
2012-02-03,,,,,,,
2012-02-04,,,,,,,
2012-02-05,,,,,,,
2012-02-06,,,,,,,
2012-02-07,,,,,,,
2012-02-08,,,,,,,
2012-02-09,,,,,,,
2012-02-10,,,,,,,
2012-02-11,,,,,,,
2012-02-12,,,,,,,
2012-02-13,,,,,,,
2012-02-14,,,,,,,
2012-02-15,,,,,,,
2012-02-16,,,,,,,
2012-02-17,,,,,,,
2012-02-18,,,,,,,
2012-02-19,,,,,,,
2012-02-20,,,,,,,
2012-02-21,,,,,,,
2012-02-22,,,,,,,
2012-02-23,,,,,,,
2012-02-24,,,,,,,
2012-02-25,,,,,,,
2012-02-26,,,,,,,
2012-02-27,,,,,,,
2012-02-28,,,,,,,
2012-02-29,,,,,,,
2012-03-01,,,,,,,
2012-03-02,,,,,,,
2012-03-03,,,,,,,
2012-03-04,,,,,,,
2012-03-05,,,,,,,
2012-03-06,,,,,,,
2012-03-07,,,,,,,
2012-03-08,,,,,,,
2012-03-09,,,,,,,
2012-03-10,,,,,,,
2012-03-11,,,,,,,
2012-03-12,,,,,,,
2012-03-13,,,,,,,
2012-03-14,,,,,,,
2012-03-15,,,,,,,
2012-03-16,,,,,,,
2012-03-17,,,,,,,
2012-03-18,,,,,,,
2012-03-19,,,,,,,
2012-03-20,,,,,,,
2012-03-21,,,,,,,
2012-03-22,,,,,,,
2012-03-23,,,,,,,
2012-03-24,,,,,,,
2012-03-25,,,,,,,
2012-03-26,,,,,,,
2012-03-27,,,,,,,
2012-03-28,,,,,,,
2012-03-29,,,,,,,
2012-03-30,,,,,,,
2012-03-31,,,,,,,
2012-04-01,1.09,0.0,,1.9,,,
2012-04-02,1.06,0.007888888888889254,,3.3962,,,
2012-04-03,0.76,-0.01855555555555524,,4.537,,,
2012-04-04,1.1,-0.02899999999999962,,5.137,,,
2012-04-05,1.14,-0.024222222222221826,,5.5905,,,
2012-04-06,1.02,-0.02855555555555542,,7.246499999999999,,,
2012-04-07,1.07,-0.04455555555555543,,8.0176,,,
2012-04-08,0.98,-0.01066666666666638,,2.3146000000000004,,,
2012-04-09,1.07,0.007222222222222562,,-6.0619,,,
2012-04-10,1.79,0.00811111111111145,,-10.6951,,,
2012-04-11,1.96,0.03077777777777819,,-9.3324,,,
2012-04-12,2.26,0.026777777777778136,,-8.4857,,,
2012-04-13,1.79,0.02111111111111135,,-7.388299999999999,,,
2012-04-14,1.76,-0.004888888888888548,,-5.114599999999999,,,
2012-04-15,1.6,-0.018666666666666484,,-3.9174999999999995,,,
2012-04-16,1.38,0.01588888888888926,,-3.8676999999999997,,,
2012-04-17,1.21,0.02033333333333371,,-6.8026,,,
2012-04-18,1.24,0.0032222222222226073,,-5.7021,,,
2012-04-19,1.5,-0.017222222222221757,,-9.3623,,,
2012-04-20,1.44,0.0016666666666671245,,-18.7073,,,
2012-04-21,1.72,0.05022222222222261,,-23.1857,,,
2012-04-22,3.36,0.07977777777777807,,-24.043300000000002,,,
2012-04-23,2.98,0.08222222222222245,,-23.622400000000003,,,
2012-04-24,2.87,0.08944444444444472,,-22.999000000000002,,,
2012-04-25,2.59,0.0638888888888892,,-27.132900000000003,,,
2012-04-26,2.29,0.08355555555555592,,-25.7783,,,
2012-04-27,2.98,0.0990000000000001,,-26.924200000000003,,,
2012-04-28,2.46,0.09988888888888929,,-26.181400000000004,,,
2012-04-29,2.67,0.07311111111111154,,-24.699000000000005,,,
2012-04-30,2.15,0.0721111111111114,,-26.440900000000006,,,
2012-05-01,1.82,0.07433333333333329,,-35.87570000000001,,,
2012-05-02,1.9,0.1510000000000002,,-34.602700000000006,,,
2012-05-03,,0.14822222222222248,,-33.602700000000006,,,
2012-05-04,,0.1202222222222226,,-32.61580000000001,,,
2012-05-05,,0.10133333333333372,,-31.73270000000001,,,
2012-05-06,,0.07933333333333357,,-29.932700000000008,,,
2012-05-07,,0.08322222222222248,,-36.657700000000006,,,
2012-05-08,,0.1897777777777778,,-47.40820000000001,,,
2012-05-09,4.78,0.24066666666666692,,-64.536,,,
2012-05-10,5.11,0.38266666666666704,,-65.113,,,
2012-05-11,10.41,0.3094444444444446,,-63.5163,,,
2012-05-12,5.24,0.2841111111111114,,-60.9163,,,
2012-05-13,3.6,0.27044444444444493,,-57.9285,,,
2012-05-14,2.81,0.24433333333333382,,-64.4882,,,
2012-05-15,2.53,0.27233333333333337,,-63.76330000000001,,,
2012-05-16,3.81,0.25155555555555587,,-60.563300000000005,,,
2012-05-17,2.72,0.23800000000000013,,-57.919900000000005,,,
2012-05-18,2.33,0.19477777777777808,,-55.941700000000004,,,
2012-05-19,1.77,0.19533333333333344,,-67.2371,,,
2012-05-20,1.92,0.219666666666667,,-64.0371,,,
2012-05-21,4.01,0.1724444444444446,,-61.06909999999999,,,
2012-05-22,2.13,0.13611111111111146,,-56.56999999999999,,,
2012-05-23,1.55,0.11800000000000052,,-52.19299999999999,,,
2012-05-24,1.21,0.10033333333333339,,-47.49569999999999,,,
2012-05-25,1.06,0.08655555555555594,,-42.096599999999995,,,
2012-05-26,0.98,0.06288888888888916,,-38.86409999999999,,,
2012-05-27,0.98,0.04355555555555589,,-33.766999999999996,,,
2012-05-28,0.93,0.02466666666666691,,-28.566999999999997,,,
2012-05-29,0.86,0.012666666666666949,,-25.466999999999995,,,
2012-05-30,0.55,0.000666666666666988,,-23.112899999999996,,,
2012-05-31,0.71,-0.011777777777777566,,-21.156799999999997,,,
2012-06-01,0.76,-0.014999999999999878,,-18.956799999999998,,,
2012-06-02,0.82,0.03511111111111149,,-35.42999999999999,,,
2012-06-03,1.63,0.08022222222222226,,-51.80269999999999,,,
2012-06-04,4.31,0.18144444444444463,,-51.102699999999984,,,
2012-06-05,7.24,0.22522222222222255,,-61.104399999999984,,,
2012-06-06,4.61,0.24655555555555597,,-65.93399999999998,,,
2012-06-07,5.64,0.26655555555555593,,-64.11179999999999,,,
2012-06-08,5.28,0.20511111111111122,,-60.61179999999999,,,
2012-06-09,3.6,0.17577777777777806,,-58.19129999999999,,,
2012-06-10,2.57,0.15988888888888908,,-63.88389999999999,,,
2012-06-11,2.21,0.1817777777777781,,-62.80299999999999,,,
2012-06-12,4.06,0.14155555555555577,,-61.48109999999999,,,
2012-06-13,3.29,0.11644444444444474,,-59.48149999999999,,,
2012-06-14,2.23,0.12577777777777804,,-66.43299999999999,,,
2012-06-15,1.83,0.16233333333333366,,-69.6141,,,
2012-06-16,3.44,0.140777777777778,,-67.1141,,,
2012-06-17,3.18,0.17266666666666708,,-75.4028,,,
2012-06-18,3.57,0.16844444444444495,,-72.3028,,,
2012-06-19,4.68,0.14344444444444468,,-69.2086,,,
2012-06-20,2.74,0.1286666666666669,,-73.772,,,
2012-06-21,2.13,0.11000000000000032,,-72.24300000000001,,,
2012-06-22,2.06,0.08588888888888935,,-69.64300000000001,,,
2012-06-23,1.62,0.10522222222222262,,-74.28360000000002,,,
2012-06-24,1.32,0.10466666666666698,,-73.08440000000002,,,
2012-06-25,1.73,0.0786666666666666,,-70.19400000000002,,,
2012-06-26,1.42,0.07377777777777794,,-65.54480000000001,,,
2012-06-27,1.35,0.08155555555555595,,-64.1299,,,
2012-06-28,1.15,0.048222222222222735,,-60.76270000000001,,,
2012-06-29,1.12,0.027222222222222432,,-62.24730000000001,,,
2012-06-30,0.77,0.01677777777777825,,-57.61180000000001,,,
2012-07-01,0.96,0.00011111111111134559,,-54.11180000000001,,,
2012-07-02,0.94,-0.010777777777777529,,-50.49140000000001,,,
2012-07-03,0.77,-0.017555555555555498,,-47.77200000000001,,,
2012-07-04,0.83,-0.0353333333333329,,-60.45930000000001,,,
2012-07-05,0.79,0.01777777777777809,,-60.705900000000014,,,
2012-07-06,3.07,0.0063333333333335734,,-62.96910000000001,,,
2012-07-07,1.82,0.05822222222222252,,-73.85500000000002,,,
2012-07-08,1.57,0.06455555555555599,,-73.21190000000001,,,
2012-07-09,3.32,0.04911111111111133,,-71.88220000000001,,,
2012-07-10,2.25,0.03244444444444482,,-80.30550000000001,,,
2012-07-11,1.63,0.0851111111111113,,-82.1088,,,
2012-07-12,6.37,0.11644444444444485,,-83.63850000000001,,,
2012-07-13,5.81,0.12288888888888908,,-98.5677,,,
2012-07-14,5.1,0.23933333333333373,,-97.6733,,,
2012-07-15,10.1,0.19088888888888927,,-105.8554,,,
2012-07-16,5.8,0.3006666666666669,,-106.1414,,,
2012-07-17,7.83,0.30355555555555586,,-104.9002,,,
2012-07-18,8.64,0.269888888888889,,-104.6942,,,
2012-07-19,4.94,0.23055555555555607,,-102.14309999999999,,,
2012-07-20,4.04,0.18511111111111145,,-99.72919999999999,,,
2012-07-21,3.34,0.1462222222222228,,-97.4292,,,
2012-07-22,2.65,0.1245555555555556,,-92.8292,,,
2012-07-23,1.85,0.10633333333333361,,-87.9292,,,
2012-07-24,1.65,0.07977777777777817,,-82.8351,,,
2012-07-25,1.34,0.05000000000000012,,-77.8351,,,
2012-07-26,1.17,0.043222222222222544,,-77.1708,,,
2012-07-27,1.06,0.034444444444444694,,-73.5755,,,
2012-07-28,0.97,0.006222222222222623,,-72.226,,,
2012-07-29,1.03,-0.012444444444444357,,-70.601,,,
2012-07-30,0.96,-0.023444444444444084,,-67.7524,,,
2012-07-31,0.88,-0.023666666666666183,,-67.09339999999999,,,
2012-08-01,0.86,-0.05311111111111079,,-63.25109999999999,,,
2012-08-02,0.79,-0.06577777777777774,,-61.124999999999986,,,
2012-08-03,0.73,-0.07277777777777741,,-58.95919999999999,,,
2012-08-04,0.8,-0.08422222222222203,,-57.463599999999985,,,
2012-08-05,0.68,-0.10233333333333287,,-62.92969999999998,,,
2012-08-06,0.78,-0.08733333333333299,,-60.43329999999998,,,
2012-08-07,0.85,-0.09688888888888858,,-59.16129999999998,,,
2012-08-08,0.9,-0.10444444444444419,,-57.16129999999998,,,
2012-08-09,0.72,-0.11333333333333309,,-53.965699999999984,,,
2012-08-10,0.74,-0.1172222222222218,,-49.776099999999985,,,
2012-08-11,0.71,-0.12622222222222193,,-45.87659999999998,,,
2012-08-12,0.69,-0.14766666666666634,,-41.83489999999998,,,
2012-08-13,0.66,-0.1557777777777775,,-39.034899999999986,,,
2012-08-14,0.54,-0.15244444444444433,,-36.21859999999999,,,
2012-08-15,0.6,-0.19266666666666646,,-32.82219999999999,,,
2012-08-16,0.6,-0.19511111111111065,,-29.222199999999987,,,
2012-08-17,0.61,-0.2077777777777774,,-25.322199999999988,,,
2012-08-18,0.61,-0.22333333333333302,,-20.768999999999988,,,
2012-08-19,0.49,-0.24311111111111108,,-16.66899999999999,,,
2012-08-20,0.31,-0.24044444444444413,,-13.61509999999999,,,
2012-08-21,0.21,-0.2558888888888884,,-11.01509999999999,,,
2012-08-22,0.2,-0.25777777777777744,,-8.05449999999999,,,
2012-08-23,0.19,-0.2641111111111106,,-10.38349999999999,,,
2012-08-24,0.2,-0.26811111111111063,,-7.762999999999991,,,
2012-08-25,0.4,-0.24366666666666642,,-26.902899999999992,,,
2012-08-26,0.58,-0.22155555555555523,,-25.202899999999993,,,
2012-08-27,1.61,-0.2331111111111109,,-22.593799999999995,,,
2012-08-28,0.72,-0.23111111111111063,,-20.399799999999995,,,
2012-08-29,0.59,-0.2458888888888885,,-26.913199999999996,,,
2012-08-30,0.58,-0.21177777777777734,,-35.0378,,,
2012-08-31,0.75,-0.20388888888888868,,-33.337799999999994,,,
2012-09-01,0.88,-0.20266666666666655,,-30.139499999999995,,,
2012-09-02,0.76,-0.2029999999999998,,-27.939499999999995,,,
2012-09-03,0.67,-0.21499999999999955,,-24.939499999999995,,,
2012-09-04,0.58,-0.23144444444444418,,-21.639499999999995,,,
2012-09-05,0.49,-0.24577777777777735,,-19.139499999999995,,,
2012-09-06,0.39,-0.25055555555555514,,-16.939499999999995,,,
2012-09-07,0.49,-0.2559999999999996,,-13.739499999999996,,,
2012-09-08,0.43,-0.2581111111111107,,-10.539499999999997,,,
2012-09-09,0.34,-0.2756666666666663,,-8.021899999999997,,,
2012-09-10,0.43,-0.2745555555555553,,-9.709099999999998,,,
2012-09-11,0.41,-0.2783333333333332,,-18.0165,,,
2012-09-12,0.39,-0.2528888888888885,,-23.491600000000002,,,
2012-09-13,1.34,-0.24044444444444413,,-22.1477,,,
2012-09-14,1.03,-0.2625555555555553,,-21.4477,,,
2012-09-15,0.64,-0.2575555555555554,,-19.547700000000003,,,
2012-09-16,0.54,-0.2654444444444441,,-17.4583,,,
2012-09-17,0.58,-0.266333333333333,,-17.332700000000003,,,
2012-09-18,0.47,-0.2869999999999998,,-19.437600000000003,,,
2012-09-19,0.48,-0.2936666666666665,,-17.323400000000003,,,
2012-09-20,0.69,-0.29277777777777764,,-15.932400000000003,,,
2012-09-21,0.68,-0.308444444444444,,-16.5086,,,
2012-09-22,0.48,-0.2986666666666664,,-22.4347,,,
2012-09-23,0.62,-0.21933333333333305,,-38.9209,,,
2012-09-24,0.95,-0.19577777777777733,,-42.93000000000001,,,
2012-09-25,1.76,-0.2207777777777774,,-41.769400000000005,,,
2012-09-26,1.42,-0.23255555555555535,,-41.036300000000004,,,
2012-09-27,1.08,-0.2465555555555552,,-39.837300000000006,,,
2012-09-28,0.96,-0.25166666666666654,,-38.886100000000006,,,
2012-09-29,0.87,-0.2609999999999996,,-36.98610000000001,,,
2012-09-30,0.61,-0.25744444444444375,,-36.14240000000001,,,
2012-10-01,,,,,,,
2012-10-02,,,,,,,
2012-10-03,,,,,,,
2012-10-04,,,,,,,
2012-10-05,,,,,,,
2012-10-06,,,,,,,
2012-10-07,,,,,,,
2012-10-08,,,,,,,
2012-10-09,,,,,,,
2012-10-10,,,,,,,
2012-10-11,,,,,,,
2012-10-12,,,,,,,
2012-10-13,,,,,,,
2012-10-14,,,,,,,
2012-10-15,,,,,,,
2012-10-16,,,,,,,
2012-10-17,,,,,,,
2012-10-18,,,,,,,
2012-10-19,,,,,,,
2012-10-20,,,,,,,
2012-10-21,,,,,,,
2012-10-22,,,,,,,
2012-10-23,,,,,,,
2012-10-24,,,,,,,
2012-10-25,,,,,,,
2012-10-26,,,,,,,
2012-10-27,,,,,,,
2012-10-28,,,,,,,
2012-10-29,,,,,,,
2012-10-30,,,,,,,
2012-10-31,,,,,,,
2012-11-01,,,,,,,
2012-11-02,,,,,,,
2012-11-03,,,,,,,
2012-11-04,,,,,,,
2012-11-05,,,,,,,
2012-11-06,,,,,,,
2012-11-07,,,,,,,
2012-11-08,,,,,,,
2012-11-09,,,,,,,
2012-11-10,,,,,,,
2012-11-11,,,,,,,
2012-11-12,,,,,,,
2012-11-13,,,,,,,
2012-11-14,,,,,,,
2012-11-15,,,,,,,
2012-11-16,,,,,,,
2012-11-17,,,,,,,
2012-11-18,,,,,,,
2012-11-19,,,,,,,
2012-11-20,,,,,,,
2012-11-21,,,,,,,
2012-11-22,,,,,,,
2012-11-23,,,,,,,
2012-11-24,,,,,,,
2012-11-25,,,,,,,
2012-11-26,,,,,,,
2012-11-27,,,,,,,
2012-11-28,,,,,,,
2012-11-29,,,,,,,
2012-11-30,,,,,,,
2012-12-01,,,,,,,
2012-12-02,,,,,,,
2012-12-03,,,,,,,
2012-12-04,,,,,,,
2012-12-05,,,,,,,
2012-12-06,,,,,,,
2012-12-07,,,,,,,
2012-12-08,,,,,,,
2012-12-09,,,,,,,
2012-12-10,,,,,,,
2012-12-11,,,,,,,
2012-12-12,,,,,,,
2012-12-13,,,,,,,
2012-12-14,,,,,,,
2012-12-15,,,,,,,
2012-12-16,,,,,,,
2012-12-17,,,,,,,
2012-12-18,,,,,,,
2012-12-19,,,,,,,
2012-12-20,,,,,,,
2012-12-21,,,,,,,
2012-12-22,,,,,,,
2012-12-23,,,,,,,
2012-12-24,,,,,,,
2012-12-25,,,,,,,
2012-12-26,,,,,,,
2012-12-27,,,,,,,
2012-12-28,,,,,,,
2012-12-29,,,,,,,
2012-12-30,,,,,,,
2012-12-31,,,,,,,
2013-01-01,,,,,,,
2013-01-02,,,,,,,
2013-01-03,,,,,,,
2013-01-04,,,,,,,
2013-01-05,,,,,,,
2013-01-06,,,,,,,
2013-01-07,,,,,,,
2013-01-08,,,,,,,
2013-01-09,,,,,,,
2013-01-10,,,,,,,
2013-01-11,,,,,,,
2013-01-12,,,,,,,
2013-01-13,,,,,,,
2013-01-14,,,,,,,
2013-01-15,,,,,,,
2013-01-16,,,,,,,
2013-01-17,,,,,,,
2013-01-18,,,,,,,
2013-01-19,,,,,,,
2013-01-20,,,,,,,
2013-01-21,,,,,,,
2013-01-22,,,,,,,
2013-01-23,,,,,,,
2013-01-24,,,,,,,
2013-01-25,,,,,,,
2013-01-26,,,,,,,
2013-01-27,,,,,,,
2013-01-28,,,,,,,
2013-01-29,,,,,,,
2013-01-30,,,,,,,
2013-01-31,,,,,,,
2013-02-01,,,,,,,
2013-02-02,,,,,,,
2013-02-03,,,,,,,
2013-02-04,,,,,,,
2013-02-05,,,,,,,
2013-02-06,,,,,,,
2013-02-07,,,,,,,
2013-02-08,,,,,,,
2013-02-09,,,,,,,
2013-02-10,,,,,,,
2013-02-11,,,,,,,
2013-02-12,,,,,,,
2013-02-13,,,,,,,
2013-02-14,,,,,,,
2013-02-15,,,,,,,
2013-02-16,,,,,,,
2013-02-17,,,,,,,
2013-02-18,,,,,,,
2013-02-19,,,,,,,
2013-02-20,,,,,,,
2013-02-21,,,,,,,
2013-02-22,,,,,,,
2013-02-23,,,,,,,
2013-02-24,,,,,,,
2013-02-25,,,,,,,
2013-02-26,,,,,,,
2013-02-27,,,,,,,
2013-02-28,,,,,,,
2013-03-01,,,,,,,
2013-03-02,,,,,,,
2013-03-03,,,,,,,
2013-03-04,,,,,,,
2013-03-05,,,,,,,
2013-03-06,,,,,,,
2013-03-07,,,,,,,
2013-03-08,,,,,,,
2013-03-09,,,,,,,
2013-03-10,,,,,,,
2013-03-11,,,,,,,
2013-03-12,,,,,,,
2013-03-13,,,,,,,
2013-03-14,,,,,,,
2013-03-15,,,,,,,
2013-03-16,,,,,,,
2013-03-17,,,,,,,
2013-03-18,,,,,,,
2013-03-19,,,,,,,
2013-03-20,,,,,,,
2013-03-21,,,,,,,
2013-03-22,,,,,,,
2013-03-23,,,,,,,
2013-03-24,,,,,,,
2013-03-25,,,,,,,
2013-03-26,,,,,,,
2013-03-27,,,,,,,
2013-03-28,,,,,,,
2013-03-29,,,,,,,
2013-03-30,,,,,,,
2013-03-31,,,,,,,
2013-04-01,1.36,0.0,,2.2,,,
2013-04-02,1.33,-0.00622222222222203,,4.5939,,,
2013-04-03,1.28,-0.007333333333333315,,5.976299999999999,,,
2013-04-04,1.13,-0.017777777777777795,,7.372199999999999,,,
2013-04-05,1.19,-0.03777777777777786,,7.972199999999999,,,
2013-04-06,,-0.034000000000000204,,9.2722,,,
2013-04-07,,-0.011111111111111072,,11.565199999999999,,,
2013-04-08,,-0.021222222222222302,,11.7524,,,
2013-04-09,1.14,-0.04244444444444451,,10.1637,,,
2013-04-10,1.19,0.004666666666666646,,4.361699999999999,,,
2013-04-11,1.73,0.006888888888888722,,2.343099999999999,,,
2013-04-12,1.94,-0.026777777777778036,,2.482099999999999,,,
2013-04-13,1.63,-0.015222222222222272,,4.2791999999999994,,,
2013-04-14,1.51,-0.02022222222222246,,3.5189999999999992,,,
2013-04-15,1.58,-0.01111111111111117,,4.868199999999999,,,
2013-04-16,1.59,-0.009888888888888737,,6.613199999999999,,,
2013-04-17,1.54,-0.023777777777777825,,9.0132,,,
2013-04-18,1.44,-0.04888888888888903,,11.316199999999998,,,
2013-04-19,1.04,-0.05877777777777767,,12.816199999999998,,,
2013-04-20,1.02,-0.04577777777777777,,16.1162,,,
2013-04-21,0.97,-0.06255555555555553,,18.2162,,,
2013-04-22,1.06,-0.07822222222222229,,21.4162,,,
2013-04-23,1.04,-0.08522222222222225,,23.0096,,,
2013-04-24,0.99,-0.0857777777777778,,26.7096,,,
2013-04-25,1.11,-0.0732222222222224,,22.779899999999998,,,
2013-04-26,0.96,-0.07988888888888902,,23.0799,,,
2013-04-27,1.08,-0.09366666666666666,,25.979899999999997,,,
2013-04-28,1.04,-0.1037777777777779,,27.3788,,,
2013-04-29,0.89,-0.111777777777778,,28.8788,,,
2013-04-30,0.97,-0.10888888888888884,,32.0788,,,
2013-05-01,0.91,-0.11933333333333342,,34.7298,,,
2013-05-02,,-0.1078888888888887,,36.529799999999994,,,
2013-05-03,,-0.11977777777777801,,39.82979999999999,,,
2013-05-04,,-0.1338888888888889,,43.22979999999999,,,
2013-05-05,,-0.13200000000000017,,46.72979999999999,,,
2013-05-06,,-0.13588888888888898,,49.61399999999999,,,
2013-05-07,0.84,-0.13788888888888876,,51.49819999999999,,,
2013-05-08,0.78,-0.15544444444444455,,53.702499999999986,,,
2013-05-09,0.75,-0.168777777777778,,57.193699999999986,,,
2013-05-10,0.71,-0.16622222222222216,,54.56279999999999,,,
2013-05-11,0.64,-0.17933333333333332,,50.79649999999999,,,
2013-05-12,0.68,-0.16577777777777797,,52.44579999999999,,,
2013-05-13,0.73,-0.16233333333333347,,51.92849999999999,,,
2013-05-14,0.81,-0.16011111111111098,,51.99689999999999,,,
2013-05-15,0.8,-0.16199999999999992,,38.235899999999994,,,
2013-05-16,0.96,-0.1245555555555554,,30.944999999999993,,,
2013-05-17,2.51,-0.1316666666666667,,31.444999999999993,,,
2013-05-18,2.04,-0.13088888888888908,,32.34499999999999,,,
2013-05-19,1.54,-0.13877777777777764,,34.81199999999999,,,
2013-05-20,1.23,-0.1035555555555554,,17.29189999999999,,,
2013-05-21,1.92,-0.040999999999999974,,14.84019999999999,,,
2013-05-22,3.7,-0.006555555555555771,,10.722499999999991,,,
2013-05-23,2.93,0.02066666666666666,,9.049299999999992,,,
2013-05-24,3.41,0.01877777777777783,,9.06869999999999,,,
2013-05-25,2.61,0.05144444444444455,,7.073999999999991,,,
2013-05-26,2.64,0.048444444444444436,,8.861099999999992,,,
2013-05-27,2.61,0.04299999999999985,,3.846499999999992,,,
2013-05-28,1.97,0.09888888888888865,,-5.2860000000000085,,,
2013-05-29,4.23,0.1544444444444444,,-4.797600000000008,,,
2013-05-30,6.44,0.13199999999999998,,-3.3036000000000083,,,
2013-05-31,3.61,0.095111111111111,,0.5963999999999916,,,
